h,farm_id,weight
2015-1-10,Farm 71,16546
2015-1-10,Farm 72,17617
2015-1-10,Farm 73,4734
2015-1-10,Farm 74,10415
2015-1-10,Farm 75,13179
2015-1-10,Farm 76,4727
2015-1-10,Farm 77,11333
2015-1-10,Farm 78,3115
2015-1-10,Farm 79,16135
2015-1-10,Farm 80,17875
2015-1-10,Farm 81,16469
2015-1-10,Farm 82,8023
2015-1-10,Farm 83,3786
2015-1-10,Farm 84,16842
2015-1-10,Farm 85,13571
2015-1-10,Farm 86,3207
2015-1-10,Farm 87,10644
2015-1-10,Farm 88,16243
2015-1-10,Farm 89,16318
2015-1-10,Farm 90,4103
2015-1-10,Farm 91,14217
2015-1-10,Farm 92,5374
2015-1-10,Farm 93,9372
2015-1-10,Farm 94,11920
2015-1-10,Farm 95,5871
2015-1-10,Farm 96,13037
2015-1-10,Farm 97,6925
2015-1-10,Farm 98,15027
2015-1-10,Farm 99,12933
2015-1-10,Farm 100,8108
2015-1-10,Farm 101,17259
2015-1-10,Farm 102,8328
2015-1-10,Farm 103,2846
2015-1-10,Farm 104,4339
2015-1-10,Farm 105,9316
2015-1-10,Farm 106,8457
2015-1-10,Farm 107,8349
2015-1-10,Farm 108,6447
2015-1-10,Farm 109,17255
2015-1-10,Farm 110,12009
2015-1-10,Farm 111,17877
2015-1-10,Farm 112,17346
2015-1-10,Farm 113,5330
2015-1-10,Farm 114,5679
2015-1-10,Farm 115,5950
2015-1-10,Farm 116,12608
2015-1-10,Farm 117,9969
2015-1-11,Farm 18,5249
2015-1-11,Farm 19,3905
2015-1-11,Farm 20,10208
2015-1-11,Farm 21,13790
2015-1-11,Farm 22,3815
2015-1-11,Farm 23,10093
2015-1-11,Farm 25,15125
2015-1-11,Farm 26,8302
2015-1-11,Farm 27,8153
2015-1-11,Farm 28,11707
2015-1-11,Farm 30,13389
2015-1-11,Farm 31,15424
2015-1-11,Farm 32,5242
2015-1-11,Farm 33,3011
2015-1-11,Farm 34,11801
2015-1-11,Farm 35,16578
2015-1-11,Farm 37,14334
2015-1-11,Farm 38,10127
2015-1-11,Farm 39,5282
2015-1-11,Farm 40,14810
2015-1-11,Farm 41,4028
2015-1-11,Farm 42,16742
2015-1-11,Farm 43,5914
2015-1-11,Farm 45,15632
2015-1-11,Farm 46,14926
2015-1-11,Farm 47,5770
2015-1-11,Farm 48,10332
2015-1-11,Farm 50,11897
2015-1-11,Farm 51,9758
2015-1-11,Farm 52,7003
2015-1-11,Farm 53,10357
2015-1-11,Farm 54,15664
2015-1-11,Farm 55,15663
2015-1-11,Farm 57,15234
2015-1-11,Farm 58,15059
2015-1-11,Farm 59,4667
2015-1-11,Farm 60,3208
2015-1-11,Farm 61,17501
2015-1-11,Farm 62,10327
2015-1-11,Farm 63,8245
2015-1-11,Farm 64,12997
2015-1-11,Farm 65,10767
2015-1-11,Farm 67,13854
2015-1-11,Farm 68,17389
2015-1-11,Farm 69,11597
2015-1-11,Farm 70,4242
2015-1-11,Farm 71,17395
2015-1-11,Farm 72,7426
2015-1-11,Farm 73,8042
2015-1-11,Farm 74,6774
2015-1-11,Farm 75,7357
2015-1-11,Farm 76,16100
2015-1-11,Farm 77,9674
2015-1-11,Farm 78,3205
2015-1-11,Farm 80,11417
2015-1-11,Farm 81,8280
2015-1-11,Farm 82,4014
2015-1-11,Farm 83,3177
2015-1-11,Farm 84,9212
2015-1-11,Farm 85,13085
2015-1-11,Farm 86,6740
2015-1-11,Farm 89,10152
2015-1-11,Farm 90,3090
2015-1-11,Farm 91,7210
2015-1-11,Farm 92,17701
2015-1-11,Farm 93,4059
2015-1-11,Farm 94,12060
2015-1-11,Farm 97,13216
2015-1-11,Farm 98,6844
2015-1-11,Farm 99,15232
2015-1-11,Farm 100,2458
2015-1-11,Farm 101,9288
2015-1-11,Farm 102,4863
2015-1-11,Farm 103,16062
2015-1-11,Farm 104,14984
2015-1-11,Farm 106,15119
2015-1-11,Farm 107,6664
2015-1-11,Farm 109,16390
2015-1-11,Farm 110,4962
2015-1-11,Farm 111,4002
2015-1-11,Farm 112,3331
2015-1-11,Farm 115,5683
2015-1-11,Farm 116,16992
2015-1-11,Farm 117,14826
2015-1-12,Farm 18,13004
2015-1-12,Farm 19,17387
2015-1-12,Farm 20,17005
2015-1-12,Farm 21,6351
2015-1-12,Farm 22,8627
2015-1-12,Farm 23,6694
2015-1-12,Farm 24,17303
2015-1-12,Farm 25,6094
2015-1-12,Farm 26,9264
2015-1-12,Farm 27,6186
2015-1-12,Farm 28,10088
2015-1-12,Farm 29,8703
2015-1-12,Farm 30,16147
2015-1-12,Farm 31,14122
2015-1-12,Farm 32,15593
2015-1-12,Farm 33,15523
2015-1-12,Farm 34,8936
2015-1-12,Farm 35,16022
2015-1-12,Farm 36,5735
2015-1-12,Farm 37,2031
2015-1-12,Farm 38,13786
2015-1-12,Farm 39,16962
2015-1-12,Farm 40,8160
2015-1-12,Farm 41,6488
2015-1-12,Farm 42,8437
2015-1-12,Farm 43,9321
2015-1-12,Farm 44,17950
2015-1-12,Farm 45,4627
2015-1-12,Farm 46,5882
2015-1-12,Farm 47,11413
2015-1-12,Farm 48,13294
2015-1-12,Farm 49,11899
2015-1-12,Farm 50,8918
2015-1-12,Farm 51,2231
2015-1-12,Farm 52,4535
2015-1-12,Farm 53,16429
2015-1-12,Farm 54,14064
2015-1-12,Farm 55,9695
2015-1-12,Farm 56,11808
2015-1-12,Farm 57,10429
2015-1-12,Farm 58,13725
2015-1-12,Farm 59,7641
2015-1-12,Farm 60,2071
2015-1-12,Farm 61,13140
2015-1-12,Farm 62,2337
2015-1-12,Farm 63,13808
2015-1-12,Farm 64,17767
2015-1-12,Farm 65,8507
2015-1-12,Farm 66,6196
2015-1-12,Farm 67,14473
2015-1-12,Farm 68,6698
2015-1-12,Farm 69,13881
2015-1-12,Farm 70,14288
2015-1-12,Farm 71,16608
2015-1-12,Farm 72,9616
2015-1-12,Farm 73,11847
2015-1-12,Farm 74,15750
2015-1-12,Farm 75,4388
2015-1-12,Farm 76,14881
2015-1-12,Farm 77,7918
2015-1-12,Farm 78,3351
2015-1-12,Farm 79,17783
2015-1-12,Farm 80,13751
2015-1-12,Farm 81,8034
2015-1-12,Farm 82,3403
2015-1-12,Farm 83,10093
2015-1-12,Farm 84,8223
2015-1-12,Farm 85,16020
2015-1-12,Farm 86,9566
2015-1-12,Farm 87,3643
2015-1-12,Farm 88,5636
2015-1-12,Farm 89,12819
2015-1-12,Farm 90,7392
2015-1-12,Farm 91,16862
2015-1-12,Farm 92,10765
2015-1-12,Farm 93,13332
2015-1-12,Farm 94,5980
2015-1-12,Farm 95,13265
2015-1-12,Farm 96,17459
2015-1-12,Farm 97,5913
2015-1-12,Farm 98,13808
2015-1-12,Farm 99,10058
2015-1-12,Farm 100,12265
2015-1-12,Farm 101,8623
2015-1-12,Farm 102,6382
2015-1-12,Farm 103,7609
2015-1-12,Farm 104,14778
2015-1-12,Farm 105,4693
2015-1-12,Farm 106,3731
2015-1-12,Farm 107,5238
2015-1-12,Farm 108,4609
2015-1-12,Farm 109,10942
2015-1-12,Farm 110,11129
2015-1-12,Farm 111,13602
2015-1-12,Farm 112,16214
2015-1-12,Farm 113,15735
2015-1-12,Farm 114,14566
2015-1-12,Farm 115,6065
2015-1-12,Farm 116,12499
2015-1-12,Farm 117,14673
2015-1-13,Farm 18,7269
2015-1-13,Farm 19,17436
2015-1-13,Farm 20,11142
2015-1-13,Farm 21,12073
2015-1-13,Farm 22,3094
2015-1-13,Farm 23,2744
2015-1-13,Farm 25,17430
2015-1-13,Farm 26,5019
2015-1-13,Farm 27,12752
2015-1-13,Farm 28,7662
2015-1-13,Farm 30,3650
2015-1-13,Farm 31,4727
2015-1-13,Farm 32,3317
2015-1-13,Farm 33,10924
2015-1-13,Farm 34,14089
2015-1-13,Farm 35,2711
2015-1-13,Farm 37,4923
2015-1-13,Farm 38,17486
2015-1-13,Farm 39,14393
2015-1-13,Farm 40,17127
2015-1-13,Farm 41,5513
2015-1-13,Farm 42,15700
2015-1-13,Farm 43,2976
2015-1-13,Farm 45,17777
2015-1-13,Farm 46,11256
2015-1-13,Farm 47,2265
2015-1-13,Farm 48,15294
2015-1-13,Farm 50,5334
2015-1-13,Farm 51,17697
2015-1-13,Farm 52,17449
2015-1-13,Farm 53,16538
2015-1-13,Farm 54,16192
2015-1-13,Farm 55,11494
2015-1-13,Farm 57,14405
2015-1-13,Farm 58,16095
2015-1-13,Farm 59,4773
2015-1-13,Farm 60,8319
2015-1-13,Farm 61,12009
2015-1-13,Farm 62,9252
2015-1-13,Farm 63,6465
2015-1-13,Farm 64,14315
2015-1-13,Farm 65,3638
2015-1-13,Farm 67,16548
2015-1-13,Farm 68,2634
2015-1-13,Farm 69,10417
2015-1-13,Farm 70,10874
2015-1-13,Farm 71,16680
2015-1-13,Farm 72,14537
2015-1-13,Farm 73,7307
2015-1-13,Farm 74,13847
2015-1-13,Farm 75,17265
2015-1-13,Farm 76,10440
2015-1-13,Farm 77,8050
2015-1-13,Farm 78,8902
2015-1-13,Farm 80,14416
2015-1-13,Farm 81,2189
2015-1-13,Farm 82,7040
2015-1-13,Farm 83,15657
2015-1-13,Farm 84,4580
2015-1-13,Farm 85,2257
2015-1-13,Farm 86,10959
2015-1-13,Farm 89,3565
2015-1-13,Farm 90,12409
2015-1-13,Farm 91,11054
2015-1-13,Farm 92,17133
2015-1-13,Farm 93,8004
2015-1-13,Farm 94,5963
2015-1-13,Farm 97,2247
2015-1-13,Farm 98,13541
2015-1-13,Farm 99,6993
2015-1-13,Farm 100,8279
2015-1-13,Farm 101,6569
2015-1-13,Farm 102,8416
2015-1-13,Farm 103,2026
2015-1-13,Farm 104,12703
2015-1-13,Farm 106,14294
2015-1-13,Farm 107,6038
2015-1-13,Farm 109,5515
2015-1-13,Farm 110,8504
2015-1-13,Farm 111,8538
2015-1-13,Farm 112,9563
2015-1-13,Farm 115,5278
2015-1-13,Farm 116,16340
2015-1-13,Farm 117,16293
2015-1-14,Farm 18,5014
2015-1-14,Farm 19,13262
2015-1-14,Farm 20,3319
2015-1-14,Farm 21,15443
2015-1-14,Farm 22,9191
2015-1-14,Farm 23,7090
2015-1-14,Farm 24,17093
2015-1-14,Farm 25,13600
2015-1-14,Farm 26,13677
2015-1-14,Farm 27,16867
2015-1-14,Farm 28,12385
2015-1-14,Farm 29,5344
2015-1-14,Farm 30,8448
2015-1-14,Farm 31,13323
2015-1-14,Farm 32,15991
2015-1-14,Farm 33,7164
2015-1-14,Farm 34,9941
2015-1-14,Farm 35,13442
2015-1-14,Farm 36,3542
2015-1-14,Farm 37,6977
2015-1-14,Farm 38,8895
2015-1-14,Farm 39,13266
2015-1-14,Farm 40,13894
2015-1-14,Farm 41,9176
2015-1-14,Farm 42,7841
2015-1-14,Farm 43,3651
2015-1-14,Farm 44,10675
2015-1-14,Farm 45,11470
2015-1-14,Farm 46,6755
2015-1-14,Farm 47,8325
2015-1-14,Farm 48,6742
2015-1-14,Farm 49,11911
2015-1-14,Farm 50,6617
2015-1-14,Farm 51,13262
2015-1-14,Farm 52,11226
2015-1-14,Farm 53,15547
2015-1-14,Farm 54,16175
2015-1-14,Farm 55,13275
2015-1-14,Farm 56,16623
2015-1-14,Farm 57,9013
2015-1-14,Farm 58,5367
2015-1-14,Farm 59,15635
2015-1-14,Farm 60,15109
2015-1-14,Farm 61,9916
2015-1-14,Farm 62,3592
2015-1-14,Farm 63,9108
2015-1-14,Farm 64,17314
2015-1-14,Farm 65,4641
2015-1-14,Farm 66,7042
2015-1-14,Farm 67,2467
2015-1-14,Farm 68,6387
2015-1-14,Farm 69,2212
2015-1-14,Farm 70,3784
2015-1-14,Farm 71,8218
2015-1-14,Farm 72,5390
2015-1-14,Farm 73,9729
2015-1-14,Farm 74,15451
2015-1-14,Farm 75,6110
2015-1-14,Farm 76,9510
2015-1-14,Farm 77,13755
2015-1-14,Farm 78,4113
2015-1-14,Farm 79,4655
2015-1-14,Farm 80,2842
2015-1-14,Farm 81,17435
2015-1-14,Farm 82,16783
2015-1-14,Farm 83,12412
2015-1-14,Farm 84,10581
2015-1-14,Farm 85,10472
2015-1-14,Farm 86,11559
2015-1-14,Farm 87,8142
2015-1-14,Farm 88,8660
2015-1-14,Farm 89,13893
2015-1-14,Farm 90,2577
2015-1-14,Farm 91,16402
2015-1-14,Farm 92,12442
2015-1-14,Farm 93,10139
2015-1-14,Farm 94,2048
2015-1-14,Farm 95,14607
2015-1-14,Farm 96,9908
2015-1-14,Farm 97,8080
2015-1-14,Farm 98,12049
2015-1-14,Farm 99,5348
2015-1-14,Farm 100,9496
2015-1-14,Farm 101,3137
2015-1-14,Farm 102,11552
2015-1-14,Farm 103,14012
2015-1-14,Farm 104,13705
2015-1-14,Farm 105,4038
2015-1-14,Farm 106,12875
2015-1-14,Farm 107,13936
2015-1-14,Farm 108,16490
2015-1-14,Farm 109,16868
2015-1-14,Farm 110,12040
2015-1-14,Farm 111,9781
2015-1-14,Farm 112,5354
2015-1-14,Farm 113,14107
2015-1-14,Farm 114,2692
2015-1-14,Farm 115,17376
2015-1-14,Farm 116,16110
2015-1-14,Farm 117,10217
2015-1-15,Farm 18,16673
2015-1-15,Farm 19,7699
2015-1-15,Farm 20,2202
2015-1-15,Farm 21,11970
2015-1-15,Farm 22,4672
2015-1-15,Farm 23,9937
2015-1-15,Farm 25,12416
2015-1-15,Farm 26,3115
2015-1-15,Farm 27,14565
2015-1-15,Farm 28,8585
2015-1-15,Farm 30,12508
2015-1-15,Farm 31,13751
2015-1-15,Farm 32,9571
2015-1-15,Farm 33,8563
2015-1-15,Farm 34,7968
2015-1-15,Farm 35,17130
2015-1-15,Farm 37,14543
2015-1-15,Farm 38,4560
2015-1-15,Farm 39,11525
2015-1-15,Farm 40,3212
2015-1-15,Farm 41,14749
2015-1-15,Farm 42,15355
2015-1-15,Farm 43,13492
2015-1-15,Farm 45,9605
2015-1-15,Farm 46,12772
2015-1-15,Farm 47,4550
2015-1-15,Farm 48,12051
2015-1-15,Farm 50,10541
2015-1-15,Farm 51,5458
2015-1-15,Farm 52,14693
2015-1-15,Farm 53,16724
2015-1-15,Farm 54,10790
2015-1-15,Farm 55,16467
2015-1-15,Farm 57,8340
2015-1-15,Farm 58,15582
2015-1-15,Farm 59,3153
2015-1-15,Farm 60,11314
2015-1-15,Farm 61,3144
2015-1-15,Farm 62,16277
2015-1-15,Farm 63,9112
2015-1-15,Farm 64,15903
2015-1-15,Farm 65,8228
2015-1-15,Farm 67,15205
2015-1-15,Farm 68,12317
2015-1-15,Farm 69,9805
2015-1-15,Farm 70,6594
2015-1-15,Farm 71,14856
2015-1-15,Farm 72,9144
2015-1-15,Farm 73,2646
2015-1-15,Farm 74,9237
2015-1-15,Farm 75,6491
2015-1-15,Farm 76,15421
2015-1-15,Farm 77,12150
2015-1-15,Farm 78,2774
2015-1-15,Farm 80,11744
2015-1-15,Farm 81,13242
2015-1-15,Farm 82,13568
2015-1-15,Farm 83,10769
2015-1-15,Farm 84,13371
2015-1-15,Farm 85,2939
2015-1-15,Farm 86,12489
2015-1-15,Farm 89,11345
2015-1-15,Farm 90,11345
2015-1-15,Farm 91,14692
2015-1-15,Farm 92,5627
2015-1-15,Farm 93,7932
2015-1-15,Farm 94,10588
2015-1-15,Farm 97,6035
2015-1-15,Farm 98,8526
2015-1-15,Farm 99,6270
2015-1-15,Farm 100,13663
2015-1-15,Farm 101,10386
2015-1-15,Farm 102,8058
2015-1-15,Farm 103,9656
2015-1-15,Farm 104,9212
2015-1-15,Farm 106,15666
2015-1-15,Farm 107,16385
2015-1-15,Farm 109,3058
2015-1-15,Farm 110,2245
2015-1-15,Farm 111,6736
2015-1-15,Farm 112,7612
2015-1-15,Farm 115,6848
2015-1-15,Farm 116,12871
2015-1-15,Farm 117,5919
2015-1-16,Farm 18,2098
2015-1-16,Farm 19,10285
2015-1-16,Farm 20,2451
2015-1-16,Farm 21,12478
2015-1-16,Farm 22,17282
2015-1-16,Farm 23,2361
2015-1-16,Farm 24,3079
2015-1-16,Farm 25,9577
2015-1-16,Farm 26,12410
2015-1-16,Farm 27,6319
2015-1-16,Farm 28,15416
2015-1-16,Farm 29,13443
2015-1-16,Farm 30,3677
2015-1-16,Farm 31,16150
2015-1-16,Farm 32,17059
2015-1-16,Farm 33,8267
2015-1-16,Farm 34,4340
2015-1-16,Farm 35,6328
2015-1-16,Farm 36,16482
2015-1-16,Farm 37,13296
2015-1-16,Farm 38,16242
2015-1-16,Farm 39,7746
2015-1-16,Farm 40,14797
2015-1-16,Farm 41,10205
2015-1-16,Farm 42,11540
2015-1-16,Farm 43,13575
2015-1-16,Farm 44,7078
2015-1-16,Farm 45,2233
2015-1-16,Farm 46,16312
2015-1-16,Farm 47,8520
2015-1-16,Farm 48,17271
2015-1-16,Farm 49,4988
2015-1-16,Farm 50,12800
2015-1-16,Farm 51,13240
2015-1-16,Farm 52,5219
2015-1-16,Farm 53,17753
2015-1-16,Farm 54,11320
2015-1-16,Farm 55,16387
2015-1-16,Farm 56,2957
2015-1-16,Farm 57,10090
2015-1-16,Farm 58,7904
2015-1-16,Farm 59,13317
2015-1-16,Farm 60,11085
2015-1-16,Farm 61,8298
2015-1-16,Farm 62,4565
2015-1-16,Farm 63,2804
2015-1-16,Farm 64,12932
2015-1-16,Farm 65,11282
2015-1-16,Farm 66,8527
2015-1-16,Farm 67,6681
2015-1-16,Farm 68,2857
2015-1-16,Farm 69,8864
2015-1-16,Farm 70,8262
2015-1-16,Farm 71,4896
2015-1-16,Farm 72,5570
2015-1-16,Farm 73,10628
2015-1-16,Farm 74,14882
2015-1-16,Farm 75,13996
2015-1-16,Farm 76,14018
2015-1-16,Farm 77,5040
2015-1-16,Farm 78,16553
2015-1-16,Farm 79,4688
2015-1-16,Farm 80,12226
2015-1-16,Farm 81,3577
2015-1-16,Farm 82,6390
2015-1-16,Farm 83,9686
2015-1-16,Farm 84,10251
2015-1-16,Farm 85,10999
2015-1-16,Farm 86,16455
2015-1-16,Farm 87,7383
2015-1-16,Farm 88,16110
2015-1-16,Farm 89,15031
2015-1-16,Farm 90,14009
2015-1-16,Farm 91,9483
2015-1-16,Farm 92,11016
2015-1-16,Farm 93,13359
2015-1-16,Farm 94,14982
2015-1-16,Farm 95,17651
2015-1-16,Farm 96,14980
2015-1-16,Farm 97,12196
2015-1-16,Farm 98,8976
2015-1-16,Farm 99,11172
2015-1-16,Farm 100,8608
2015-1-16,Farm 101,5316
2015-1-16,Farm 102,10973
2015-1-16,Farm 103,8895
2015-1-16,Farm 104,16541
2015-1-16,Farm 105,2518
2015-1-16,Farm 106,10293
2015-1-16,Farm 107,16445
2015-1-16,Farm 108,16896
2015-1-16,Farm 109,15775
2015-1-16,Farm 110,9526
2015-1-16,Farm 111,12508
2015-1-16,Farm 112,13971
2015-1-16,Farm 113,11774
2015-1-16,Farm 114,12836
2015-1-16,Farm 115,17171
2015-1-16,Farm 116,17812
2015-1-16,Farm 117,8103
2015-1-17,Farm 18,11386
2015-1-17,Farm 19,5688
2015-1-17,Farm 20,6544
2015-1-17,Farm 21,3917
2015-1-17,Farm 22,6691
2015-1-17,Farm 23,9755
2015-1-17,Farm 25,4111
2015-1-17,Farm 26,6813
2015-1-17,Farm 27,10410
2015-1-17,Farm 28,8467
2015-1-17,Farm 30,13965
2015-1-17,Farm 31,17272
2015-1-17,Farm 32,7421
2015-1-17,Farm 33,12609
2015-1-17,Farm 34,15618
2015-1-17,Farm 35,12736
2015-1-17,Farm 37,13830
2015-1-17,Farm 38,17015
2015-1-17,Farm 39,11061
2015-1-17,Farm 40,8487
2015-1-17,Farm 41,13659
2015-1-17,Farm 42,10083
2015-1-17,Farm 43,8494
2015-1-17,Farm 45,7738
2015-1-17,Farm 46,14727
2015-1-17,Farm 47,6733
2015-1-17,Farm 48,13816
2015-1-17,Farm 50,10617
2015-1-17,Farm 51,2361
2015-1-17,Farm 52,7220
2015-1-17,Farm 53,12511
2015-1-17,Farm 54,11830
2015-1-17,Farm 55,4700
2015-1-17,Farm 57,11179
2015-1-17,Farm 58,5191
2015-1-17,Farm 59,11162
2015-1-17,Farm 60,9037
2015-1-17,Farm 61,16511
2015-1-17,Farm 62,11020
2015-1-17,Farm 63,9450
2015-1-17,Farm 64,15775
2015-1-17,Farm 65,3948
2015-1-17,Farm 67,10574
2015-1-17,Farm 68,2887
2015-1-17,Farm 69,16613
2015-1-17,Farm 70,3124
2015-1-17,Farm 71,16999
2015-1-17,Farm 72,16723
2015-1-17,Farm 73,9278
2015-1-17,Farm 74,17263
2015-1-17,Farm 75,7445
2015-1-17,Farm 76,17578
2015-1-17,Farm 77,15691
2015-1-17,Farm 78,16295
2015-1-17,Farm 80,14059
2015-1-17,Farm 81,11016
2015-1-17,Farm 82,5476
2015-1-17,Farm 83,2578
2015-1-17,Farm 84,2465
2015-1-17,Farm 85,17353
2015-1-17,Farm 86,12097
2015-1-17,Farm 89,10118
2015-1-17,Farm 90,17929
2015-1-17,Farm 91,16314
2015-1-17,Farm 92,7647
2015-1-17,Farm 93,5768
2015-1-17,Farm 94,14519
2015-1-17,Farm 97,3275
2015-1-17,Farm 98,6792
2015-1-17,Farm 99,15735
2015-1-17,Farm 100,12304
2015-1-17,Farm 101,5925
2015-1-17,Farm 102,12370
2015-1-17,Farm 103,11186
2015-1-17,Farm 104,9825
2015-1-17,Farm 106,9424
2015-1-17,Farm 107,17002
2015-1-17,Farm 109,16955
2015-1-17,Farm 110,11400
2015-1-17,Farm 111,10577
2015-1-17,Farm 112,13100
2015-1-17,Farm 115,9919
2015-1-17,Farm 116,2382
2015-1-17,Farm 117,6675
2015-1-18,Farm 18,15118
2015-1-18,Farm 19,6239
2015-1-18,Farm 20,2033
2015-1-18,Farm 21,10562
2015-1-18,Farm 22,9075
2015-1-18,Farm 23,13922
2015-1-18,Farm 24,14413
2015-1-18,Farm 25,8632
2015-1-18,Farm 26,14471
2015-1-18,Farm 27,10596
2015-1-18,Farm 28,15445
2015-1-18,Farm 29,3758
2015-1-18,Farm 30,2315
2015-1-18,Farm 31,4457
2015-1-18,Farm 32,2431
2015-1-18,Farm 33,8667
2015-1-18,Farm 34,5183
2015-1-18,Farm 35,13365
2015-1-18,Farm 36,12164
2015-1-18,Farm 37,12666
2015-1-18,Farm 38,13610
2015-1-18,Farm 39,8274
2015-1-18,Farm 40,13282
2015-1-18,Farm 41,15655
2015-1-18,Farm 42,3138
2015-1-18,Farm 43,2862
2015-1-18,Farm 44,6881
2015-1-18,Farm 45,4849
2015-1-18,Farm 46,2448
2015-1-18,Farm 47,10697
2015-1-18,Farm 48,11455
2015-1-18,Farm 49,6349
2015-1-18,Farm 50,17609
2015-1-18,Farm 51,7722
2015-1-18,Farm 52,4081
2015-1-18,Farm 53,4321
2015-1-18,Farm 54,3015
2015-1-18,Farm 55,7740
2015-1-18,Farm 56,10351
2015-1-18,Farm 57,11131
2015-1-18,Farm 58,5759
2015-1-18,Farm 59,10658
2015-1-18,Farm 60,6579
2015-1-18,Farm 61,3542
2015-1-18,Farm 62,11843
2015-1-18,Farm 63,2155
2015-1-18,Farm 64,8610
2015-1-18,Farm 65,10129
2015-1-18,Farm 66,14127
2015-1-18,Farm 67,5612
2015-1-18,Farm 68,16636
2015-1-18,Farm 69,4037
2015-1-18,Farm 70,9232
2015-1-18,Farm 71,15486
2015-1-18,Farm 72,13697
2015-1-18,Farm 73,5408
2015-1-18,Farm 74,17786
2015-1-18,Farm 75,8335
2015-1-18,Farm 76,16740
2015-1-18,Farm 77,8948
2015-1-18,Farm 78,6657
2015-1-18,Farm 79,7550
2015-1-18,Farm 80,11282
2015-1-18,Farm 81,11922
2015-1-18,Farm 82,7635
2015-1-18,Farm 83,13148
2015-1-18,Farm 84,6828
2015-1-18,Farm 85,10355
2015-1-18,Farm 86,3031
2015-1-18,Farm 87,11054
2015-1-18,Farm 88,6898
2015-1-18,Farm 89,13635
2015-1-18,Farm 90,15454
2015-1-18,Farm 91,10545
2015-1-18,Farm 92,5636
2015-1-18,Farm 93,6883
2015-1-18,Farm 94,8752
2015-1-18,Farm 95,14362
2015-1-18,Farm 96,6223
2015-1-18,Farm 97,5955
2015-1-18,Farm 98,14551
2015-1-18,Farm 99,10651
2015-1-18,Farm 100,3221
2015-1-18,Farm 101,17534
2015-1-18,Farm 102,7852
2015-1-18,Farm 103,8815
2015-1-18,Farm 104,4188
2015-1-18,Farm 105,16365
2015-1-18,Farm 106,11168
2015-1-18,Farm 107,5689
2015-1-18,Farm 108,10700
2015-1-18,Farm 109,6936
2015-1-18,Farm 110,5872
2015-1-18,Farm 111,16009
2015-1-18,Farm 112,8201
2015-1-18,Farm 113,6249
2015-1-18,Farm 114,6113
2015-1-18,Farm 115,15462
2015-1-18,Farm 116,10900
2015-1-18,Farm 117,2635
2015-1-19,Farm 18,8738
2015-1-19,Farm 19,4572
2015-1-19,Farm 20,14525
2015-1-19,Farm 21,6432
2015-1-19,Farm 22,11771
2015-1-19,Farm 23,2685
2015-1-19,Farm 25,9727
2015-1-19,Farm 26,10985
2015-1-19,Farm 27,12087
2015-1-19,Farm 28,12135
2015-1-19,Farm 30,4776
2015-1-19,Farm 31,6933
2015-1-19,Farm 32,13234
2015-1-19,Farm 33,2827
2015-1-19,Farm 34,14485
2015-1-19,Farm 35,17903
2015-1-19,Farm 37,14699
2015-1-19,Farm 38,3300
2015-1-19,Farm 39,15044
2015-1-19,Farm 40,17641
2015-1-19,Farm 41,4423
2015-1-19,Farm 42,11520
2015-1-19,Farm 43,8043
2015-1-19,Farm 45,4483
2015-1-19,Farm 46,10269
2015-1-19,Farm 47,5009
2015-1-19,Farm 48,15196
2015-1-19,Farm 50,5356
2015-1-19,Farm 51,16322
2015-1-19,Farm 52,15600
2015-1-19,Farm 53,9034
2015-1-19,Farm 54,8791
2015-1-19,Farm 55,4572
2015-1-19,Farm 57,10596
2015-1-19,Farm 58,13307
2015-1-19,Farm 59,17234
2015-1-19,Farm 60,13659
2015-1-19,Farm 61,10977
2015-1-19,Farm 62,17569
2015-1-19,Farm 63,13480
2015-1-19,Farm 64,15600
2015-1-19,Farm 65,14314
2015-1-19,Farm 67,15639
2015-1-19,Farm 68,3342
2015-1-19,Farm 69,17407
2015-1-19,Farm 70,15748
2015-1-19,Farm 71,7528
2015-1-19,Farm 72,5455
2015-1-19,Farm 73,15226
2015-1-19,Farm 74,10494
2015-1-19,Farm 75,16385
2015-1-19,Farm 76,13182
2015-1-19,Farm 77,14534
2015-1-19,Farm 78,8341
2015-1-19,Farm 80,2685
2015-1-19,Farm 81,13705
2015-1-19,Farm 82,6248
2015-1-19,Farm 83,10129
2015-1-19,Farm 84,6166
2015-1-19,Farm 85,15133
2015-1-19,Farm 86,11272
2015-1-19,Farm 89,12952
2015-1-19,Farm 90,11797
2015-1-19,Farm 91,16354
2015-1-19,Farm 92,10036
2015-1-19,Farm 93,2845
2015-1-19,Farm 94,15270
2015-1-19,Farm 97,11928
2015-1-19,Farm 98,16116
2015-1-19,Farm 99,17292
2015-1-19,Farm 100,9001
2015-1-19,Farm 101,4241
2015-1-19,Farm 102,9620
2015-1-19,Farm 103,6523
2015-1-19,Farm 104,14986
2015-1-19,Farm 106,4980
2015-1-19,Farm 107,6404
2015-1-19,Farm 109,13103
2015-1-19,Farm 110,11921
2015-1-19,Farm 111,13627
2015-1-19,Farm 112,8934
2015-1-19,Farm 115,6357
2015-1-19,Farm 116,17828
2015-1-19,Farm 117,7524
2015-1-20,Farm 18,10160
2015-1-20,Farm 19,5919
2015-1-20,Farm 20,9854
2015-1-20,Farm 21,14210
2015-1-20,Farm 22,6441
2015-1-20,Farm 23,4560
2015-1-20,Farm 24,15501
